lemon,cantaloupe,billiard ball
cherry,tomato,walnut
grapefruit,brussel sprout,nectarine
crab apple,medicine ball,Granny Smith apple
baseball,wiffle ball,walnut
golfball,yoga ball,cantaloupe
clementine,peach,olive
crab apple,softball,marble
onion,MacIntosh apple,globe
volleyball,MacIntosh apple,blueberry
tennis ball,globe,MacIntosh apple
olive,lime,orange
pingpong ball,softball,golfball
softball,medicine ball,olive
super ball,golfball,cantaloupe
cantaloupe,marble,soccer ball
Granny Smith apple,billiard ball,super ball
tomato,nectarine,brussel sprout
billiard ball,brussel sprout,MacIntosh apple
crab apple,blueberry,tennis ball
volleyball,hocky ball,super ball
watermelon,walnut,squash ball
lime,peach,Granny Smith apple
nectarine,soccer ball,billiard ball
blueberry,kiwi,radish
olive,croquet ball,soccer ball
peach,bowling ball,kiwi
marble,pea,clementine
blueberry,crab apple,MacIntosh apple
marble,soccer ball,kiwi
blueberry,walnut,onion
grapefruit,pumpkin,hocky ball
yoga ball,orange,lemon
billiard ball,squash ball,lime
beach ball,pingpong ball,lime
tomato,pumpkin,brussel sprout
rubber ball,plum,blueberry
soccer ball,baseball,Granny Smith apple
squash ball,cherry,softball
medicine ball,golfball,croquet ball
billiard ball,globe,cantaloupe
grape,wiffle ball,watermelon
blueberry,beach ball,hocky ball
watermelon,grapefruit,golfball
softball,globe,pumpkin
orange,bowling ball,medicine ball
olive,croquet ball,nectarine
blueberry,rubber ball,pumpkin
volleyball,beach ball,pingpong ball
squash ball,nectarine,bowling ball
Granny Smith apple,walnut,clementine
beach ball,cantaloupe,hocky ball
cantaloupe,brussel sprout,Granny Smith apple
rubber ball,pea,brussel sprout
peach,croquet ball,hocky ball
baseball,walnut,tomato
blueberry,pingpong ball,cantaloupe
crab apple,radish,lime
rubber ball,olive,pingpong ball
tomato,clementine,tennis ball
walnut,beach ball,baseball
walnut,blueberry,brussel sprout
billiard ball,crab apple,croquet ball
softball,basketball,cherry
grape,rubber ball,radish
volleyball,squash ball,walnut
cherry,MacIntosh apple,pingpong ball
walnut,nectarine,brussel sprout
plum,bowling ball,grape
wiffle ball,plum,croquet ball
yoga ball,volleyball,watermelon
kiwi,cherry,soccer ball
rubber ball,hocky ball,walnut
pingpong ball,blueberry,soccer ball
squash ball,wiffle ball,golfball
billiard ball,croquet ball,pea
grapefruit,basketball,nectarine
softball,croquet ball,beach ball
wiffle ball,watermelon,walnut
cantaloupe,brussel sprout,volleyball
lemon,pea,tomato
pumpkin,orange,walnut
marble,volleyball,cherry
yoga ball,watermelon,clementine
squash ball,radish,cantaloupe
cantaloupe,peach,volleyball
squash ball,grapefruit,hocky ball
softball,basketball,grape
olive,MacIntosh apple,softball
squash ball,beach ball,MacIntosh apple
softball,bowling ball,peach
beach ball,walnut,medicine ball
blueberry,super ball,walnut
rubber ball,croquet ball,tennis ball
brussel sprout,kiwi,grape
crab apple,basketball,watermelon
pingpong ball,nectarine,medicine ball
brussel sprout,softball,Granny Smith apple
croquet ball,crab apple,MacIntosh apple
grapefruit,MacIntosh apple,super ball
squash ball,basketball,clementine
golfball,tennis ball,volleyball
watermelon,cherry,lime
olive,marble,Granny Smith apple
grape,super ball,croquet ball
marble,basketball,baseball
golfball,grape,pingpong ball
plum,pea,volleyball
pumpkin,walnut,super ball
golfball,basketball,tennis ball
super ball,pumpkin,softball
medicine ball,kiwi,orange
billiard ball,clementine,orange
croquet ball,kiwi,peach
super ball,nectarine,kiwi
orange,onion,medicine ball
peach,squash ball,tennis ball
softball,grapefruit,olive
super ball,tennis ball,pea
tomato,billiard ball,volleyball
plum,hocky ball,squash ball
rubber ball,softball,soccer ball
cherry,crab apple,basketball
bowling ball,peach,hocky ball
softball,basketball,peach
beach ball,cherry,bowling ball
hocky ball,onion,softball
lime,croquet ball,radish
grape,watermelon,cherry
volleyball,radish,super ball
walnut,tomato,lemon
orange,plum,basketball
grapefruit,globe,bowling ball
globe,kiwi,watermelon
MacIntosh apple,yoga ball,beach ball
baseball,peach,cherry
clementine,crab apple,pea
pingpong ball,wiffle ball,yoga ball
Granny Smith apple,orange,cherry
kiwi,onion,peach
radish,squash ball,basketball
beach ball,crab apple,MacIntosh apple
soccer ball,tennis ball,orange
billiard ball,baseball,clementine
wiffle ball,watermelon,orange
grapefruit,cantaloupe,brussel sprout
brussel sprout,medicine ball,crab apple
MacIntosh apple,beach ball,pingpong ball
grape,globe,pea
blueberry,croquet ball,watermelon
yoga ball,radish,lime
tennis ball,rubber ball,lime
clementine,grapefruit,beach ball
lime,cantaloupe,peach
walnut,lemon,clementine
pumpkin,medicine ball,baseball
yoga ball,grape,croquet ball
kiwi,wiffle ball,hocky ball
pea,rubber ball,grape
golfball,globe,pea
Granny Smith apple,tomato,kiwi
soccer ball,marble,orange
grape,baseball,pea
kiwi,super ball,walnut
tomato,soccer ball,volleyball
orange,basketball,grapefruit
volleyball,pumpkin,basketball
pingpong ball,Granny Smith apple,medicine ball
grapefruit,tennis ball,olive
lime,crab apple,watermelon
marble,yoga ball,lime
Granny Smith apple,tennis ball,blueberry
rubber ball,tomato,soccer ball
baseball,onion,brussel sprout
wiffle ball,pea,super ball
medicine ball,brussel sprout,globe
billiard ball,orange,kiwi
soccer ball,onion,clementine
watermelon,Granny Smith apple,crab apple
Granny Smith apple,grapefruit,yoga ball
globe,bowling ball,onion
bowling ball,Granny Smith apple,squash ball
kiwi,tomato,brussel sprout
bowling ball,marble,grapefruit
watermelon,walnut,plum
basketball,rubber ball,soccer ball
crab apple,rubber ball,watermelon
croquet ball,medicine ball,watermelon
soccer ball,medicine ball,plum
billiard ball,bowling ball,baseball
grapefruit,globe,olive
grape,onion,Granny Smith apple
lime,pea,billiard ball
radish,peach,nectarine
medicine ball,blueberry,volleyball
basketball,Granny Smith apple,super ball
super ball,plum,squash ball
lime,bowling ball,squash ball
brussel sprout,super ball,lemon
marble,softball,pea
walnut,yoga ball,volleyball
nectarine,brussel sprout,billiard ball
lemon,watermelon,medicine ball
lime,orange,tomato
crab apple,walnut,wiffle ball
nectarine,squash ball,blueberry
rubber ball,pingpong ball,squash ball
wiffle ball,pea,hocky ball
squash ball,beach ball,softball
pingpong ball,hocky ball,lemon
croquet ball,onion,pingpong ball
billiard ball,basketball,super ball
marble,bowling ball,pingpong ball
pumpkin,golfball,lime
volleyball,softball,bowling ball
nectarine,baseball,hocky ball
Granny Smith apple,medicine ball,orange
tomato,billiard ball,lemon
lemon,MacIntosh apple,softball
volleyball,rubber ball,soccer ball
globe,plum,lemon
grape,volleyball,golfball
cantaloupe,lime,brussel sprout
croquet ball,volleyball,plum
tomato,olive,squash ball
cantaloupe,tennis ball,globe
wiffle ball,peach,lime
volleyball,yoga ball,cantaloupe
pumpkin,cherry,clementine
cherry,golfball,MacIntosh apple
orange,baseball,beach ball
grapefruit,peach,cantaloupe
olive,volleyball,wiffle ball
globe,rubber ball,beach ball
medicine ball,MacIntosh apple,hocky ball
yoga ball,croquet ball,MacIntosh apple
Granny Smith apple,yoga ball,onion
beach ball,rubber ball,crab apple
squash ball,beach ball,cantaloupe
pingpong ball,volleyball,brussel sprout
pea,billiard ball,grapefruit
beach ball,brussel sprout,squash ball
peach,nectarine,bowling ball
soccer ball,pingpong ball,croquet ball
squash ball,pumpkin,super ball
clementine,softball,orange
yoga ball,softball,rubber ball
baseball,Granny Smith apple,pingpong ball
soccer ball,super ball,orange
blueberry,crab apple,watermelon
basketball,walnut,lime
plum,softball,peach
olive,clementine,crab apple
clementine,nectarine,lemon
orange,cantaloupe,golfball
peach,cantaloupe,pingpong ball
Granny Smith apple,blueberry,orange
globe,beach ball,super ball
volleyball,watermelon,cherry
croquet ball,watermelon,radish
orange,globe,plum
pingpong ball,golfball,lemon
croquet ball,watermelon,rubber ball
watermelon,globe,billiard ball
grapefruit,super ball,walnut
lime,beach ball,onion
lemon,croquet ball,rubber ball
cherry,billiard ball,basketball
softball,crab apple,baseball
super ball,cherry,hocky ball
tomato,brussel sprout,walnut
cherry,baseball,crab apple
olive,rubber ball,watermelon
pea,volleyball,hocky ball
brussel sprout,tomato,orange
walnut,orange,tomato
MacIntosh apple,marble,radish
volleyball,baseball,hocky ball
globe,wiffle ball,rubber ball
squash ball,Granny Smith apple,MacIntosh apple
crab apple,clementine,globe
cherry,basketball,kiwi
radish,yoga ball,crab apple
baseball,wiffle ball,golfball
onion,golfball,Granny Smith apple
blueberry,orange,lemon
grape,radish,clementine
yoga ball,soccer ball,kiwi
olive,blueberry,basketball
grapefruit,bowling ball,tennis ball
radish,medicine ball,plum
baseball,billiard ball,softball
grapefruit,marble,blueberry
super ball,peach,beach ball
volleyball,cherry,nectarine
peach,pea,brussel sprout
peach,beach ball,pea
tennis ball,yoga ball,marble
volleyball,clementine,crab apple
cantaloupe,kiwi,olive
walnut,hocky ball,yoga ball
cherry,MacIntosh apple,orange
Granny Smith apple,nectarine,grapefruit
olive,MacIntosh apple,rubber ball
brussel sprout,super ball,pingpong ball
grapefruit,volleyball,radish
marble,Granny Smith apple,soccer ball
soccer ball,Granny Smith apple,peach
pea,Granny Smith apple,golfball
cherry,MacIntosh apple,pea
grapefruit,wiffle ball,softball
marble,lemon,wiffle ball
clementine,yoga ball,medicine ball
cherry,bowling ball,hocky ball
peach,cantaloupe,pea
soccer ball,basketball,yoga ball
grapefruit,cantaloupe,pea
kiwi,rubber ball,lemon
peach,plum,clementine
squash ball,Granny Smith apple,olive
MacIntosh apple,radish,cantaloupe
super ball,brussel sprout,soccer ball
plum,tennis ball,nectarine
super ball,crab apple,nectarine
walnut,pingpong ball,tomato
croquet ball,baseball,grape
yoga ball,baseball,golfball
lime,rubber ball,plum
cherry,super ball,lime
tomato,Granny Smith apple,super ball
nectarine,basketball,pumpkin
onion,super ball,grapefruit
croquet ball,Granny Smith apple,clementine
plum,orange,tomato
softball,cantaloupe,basketball
MacIntosh apple,pumpkin,wiffle ball
globe,pingpong ball,softball
soccer ball,croquet ball,plum
radish,billiard ball,wiffle ball
cantaloupe,orange,crab apple
globe,medicine ball,crab apple
wiffle ball,watermelon,globe
pingpong ball,orange,brussel sprout
baseball,medicine ball,crab apple
olive,crab apple,grapefruit
medicine ball,super ball,grape
bowling ball,squash ball,baseball
globe,bowling ball,croquet ball
blueberry,basketball,grape
golfball,pea,croquet ball
olive,squash ball,globe
squash ball,watermelon,plum
super ball,olive,hocky ball
golfball,medicine ball,nectarine
beach ball,cherry,pea
medicine ball,yoga ball,marble
lemon,radish,yoga ball
lime,MacIntosh apple,kiwi
orange,tennis ball,blueberry
orange,pumpkin,golfball
brussel sprout,tomato,bowling ball
crab apple,medicine ball,pingpong ball
walnut,orange,hocky ball
globe,brussel sprout,soccer ball
lemon,pea,softball
walnut,wiffle ball,bowling ball
orange,radish,lime
tennis ball,crab apple,walnut
hocky ball,volleyball,kiwi
brussel sprout,softball,onion
olive,medicine ball,cherry
nectarine,radish,orange
Granny Smith apple,crab apple,hocky ball
rubber ball,lime,olive
cherry,blueberry,brussel sprout
MacIntosh apple,wiffle ball,billiard ball
wiffle ball,bowling ball,plum
nectarine,clementine,pea
golfball,hocky ball,marble
onion,brussel sprout,bowling ball
radish,super ball,baseball
onion,beach ball,bowling ball
soccer ball,orange,softball
tennis ball,brussel sprout,rubber ball
brussel sprout,plum,nectarine
crab apple,nectarine,grape
medicine ball,lime,soccer ball
cherry,grapefruit,MacIntosh apple
lime,kiwi,clementine
brussel sprout,plum,radish
kiwi,MacIntosh apple,softball
brussel sprout,softball,squash ball
crab apple,orange,grape
cantaloupe,basketball,super ball
medicine ball,crab apple,yoga ball
onion,squash ball,lemon
medicine ball,bowling ball,radish
grapefruit,watermelon,crab apple
olive,MacIntosh apple,volleyball
croquet ball,crab apple,blueberry
golfball,nectarine,basketball
cherry,MacIntosh apple,olive
baseball,hocky ball,brussel sprout
squash ball,rubber ball,medicine ball
kiwi,pingpong ball,orange
lime,medicine ball,radish
pea,basketball,billiard ball
watermelon,pea,super ball
lime,hocky ball,kiwi
super ball,golfball,blueberry
marble,plum,globe
plum,clementine,super ball
yoga ball,lemon,cantaloupe
golfball,bowling ball,croquet ball
pingpong ball,yoga ball,beach ball
baseball,grapefruit,blueberry
clementine,tomato,Granny Smith apple
globe,pingpong ball,grape
onion,brussel sprout,super ball
softball,pumpkin,baseball
clementine,watermelon,super ball
croquet ball,peach,baseball
blueberry,plum,wiffle ball
billiard ball,nectarine,squash ball
bowling ball,crab apple,tomato
crab apple,marble,clementine
volleyball,cantaloupe,kiwi
cherry,onion,super ball
MacIntosh apple,grapefruit,onion
medicine ball,lime,hocky ball
soccer ball,watermelon,onion
yoga ball,cantaloupe,orange
radish,onion,beach ball
plum,beach ball,pingpong ball
clementine,volleyball,lime
tennis ball,pumpkin,orange
super ball,MacIntosh apple,yoga ball
beach ball,super ball,lemon
volleyball,lime,olive
kiwi,cherry,radish
squash ball,super ball,crab apple
globe,marble,rubber ball
pingpong ball,rubber ball,plum
kiwi,wiffle ball,marble
grapefruit,peach,bowling ball
basketball,lemon,onion
walnut,basketball,bowling ball
beach ball,Granny Smith apple,medicine ball
lemon,bowling ball,lime
cantaloupe,clementine,plum
watermelon,croquet ball,kiwi
pumpkin,baseball,rubber ball
onion,croquet ball,marble
onion,nectarine,MacIntosh apple
peach,medicine ball,croquet ball
rubber ball,orange,grape
plum,cherry,hocky ball
kiwi,wiffle ball,Granny Smith apple
lemon,brussel sprout,marble
nectarine,baseball,volleyball
MacIntosh apple,pingpong ball,softball
billiard ball,pingpong ball,pea
rubber ball,onion,yoga ball
lime,MacIntosh apple,rubber ball
Granny Smith apple,plum,hocky ball
bowling ball,medicine ball,marble
globe,billiard ball,volleyball
nectarine,pumpkin,grape
basketball,lime,rubber ball
hocky ball,grape,volleyball
grapefruit,Granny Smith apple,tennis ball
billiard ball,basketball,lemon
pumpkin,squash ball,lime
softball,hocky ball,croquet ball
medicine ball,nectarine,wiffle ball
pingpong ball,basketball,brussel sprout
MacIntosh apple,basketball,grape
watermelon,bowling ball,nectarine
grapefruit,crab apple,billiard ball
pea,pingpong ball,globe
MacIntosh apple,golfball,blueberry
crab apple,kiwi,rubber ball
plum,watermelon,lemon
baseball,rubber ball,onion
grapefruit,blueberry,watermelon
radish,olive,crab apple
basketball,super ball,pea
globe,basketball,baseball
radish,tennis ball,crab apple
tennis ball,tomato,blueberry
super ball,MacIntosh apple,brussel sprout
onion,beach ball,golfball
orange,medicine ball,beach ball
tomato,pingpong ball,volleyball
Granny Smith apple,baseball,cherry
plum,Granny Smith apple,pea
pumpkin,soccer ball,bowling ball
pingpong ball,soccer ball,clementine
medicine ball,peach,bowling ball
walnut,basketball,nectarine
basketball,brussel sprout,MacIntosh apple
cantaloupe,basketball,onion
volleyball,bowling ball,squash ball
tomato,volleyball,marble
olive,pea,beach ball
marble,basketball,billiard ball
pingpong ball,volleyball,Granny Smith apple
yoga ball,bowling ball,walnut
yoga ball,olive,radish
globe,softball,rubber ball
Granny Smith apple,nectarine,clementine
volleyball,marble,lime
pea,baseball,orange
peach,beach ball,tennis ball
hocky ball,volleyball,croquet ball
medicine ball,marble,pea
pumpkin,olive,tennis ball
brussel sprout,pumpkin,beach ball
brussel sprout,yoga ball,kiwi
tennis ball,peach,MacIntosh apple
wiffle ball,Granny Smith apple,golfball
grape,yoga ball,golfball
clementine,kiwi,bowling ball
onion,wiffle ball,orange
cherry,blueberry,plum
radish,pea,pingpong ball
grapefruit,rubber ball,globe
onion,orange,plum
golfball,beach ball,Granny Smith apple
lime,croquet ball,grapefruit
grape,wiffle ball,pingpong ball
yoga ball,plum,pumpkin
baseball,nectarine,kiwi
tennis ball,baseball,Granny Smith apple
grape,lemon,medicine ball
softball,globe,grapefruit
radish,cherry,hocky ball
orange,cherry,tomato
cherry,marble,radish
pea,softball,clementine
Granny Smith apple,hocky ball,tennis ball
grapefruit,basketball,radish
baseball,watermelon,radish
crab apple,cantaloupe,baseball
super ball,softball,hocky ball
golfball,billiard ball,peach
volleyball,croquet ball,MacIntosh apple
croquet ball,marble,lemon
squash ball,hocky ball,lemon
walnut,soccer ball,super ball
blueberry,baseball,cantaloupe
tomato,grape,MacIntosh apple
baseball,pea,watermelon
hocky ball,medicine ball,volleyball
marble,billiard ball,radish
soccer ball,volleyball,plum
olive,orange,pumpkin
baseball,golfball,clementine
golfball,basketball,wiffle ball
pingpong ball,lemon,peach
lime,bowling ball,walnut
walnut,grape,bowling ball
yoga ball,walnut,medicine ball
MacIntosh apple,pingpong ball,pumpkin
Granny Smith apple,watermelon,bowling ball
croquet ball,cantaloupe,basketball
yoga ball,radish,bowling ball
crab apple,olive,MacIntosh apple
baseball,golfball,beach ball
squash ball,tennis ball,marble
wiffle ball,pea,rubber ball
wiffle ball,nectarine,golfball
brussel sprout,kiwi,radish
walnut,basketball,onion
brussel sprout,pea,billiard ball
olive,super ball,orange
tomato,radish,beach ball
marble,kiwi,beach ball
super ball,wiffle ball,grape
wiffle ball,clementine,cherry
MacIntosh apple,nectarine,golfball
walnut,volleyball,nectarine
wiffle ball,watermelon,cherry
soccer ball,hocky ball,blueberry
watermelon,tennis ball,super ball
brussel sprout,soccer ball,rubber ball
globe,tomato,blueberry
super ball,bowling ball,squash ball
soccer ball,super ball,cantaloupe
blueberry,kiwi,clementine
softball,cherry,tomato
plum,olive,wiffle ball
wiffle ball,pingpong ball,bowling ball
plum,cantaloupe,radish
marble,yoga ball,croquet ball
softball,blueberry,radish
medicine ball,olive,tennis ball
kiwi,softball,lime
marble,walnut,radish
medicine ball,cantaloupe,pingpong ball
nectarine,onion,golfball
nectarine,peach,super ball
kiwi,cherry,baseball
pea,globe,lemon
kiwi,squash ball,tennis ball
rubber ball,golfball,lemon
brussel sprout,basketball,soccer ball
medicine ball,bowling ball,kiwi
pea,clementine,orange
softball,walnut,blueberry
super ball,wiffle ball,squash ball
pea,lemon,volleyball
pumpkin,golfball,marble
beach ball,cherry,rubber ball
pumpkin,clementine,basketball
peach,orange,walnut
watermelon,crab apple,MacIntosh apple
walnut,yoga ball,grapefruit
lemon,soccer ball,nectarine
pumpkin,basketball,softball
blueberry,cherry,wiffle ball
pumpkin,lemon,grapefruit
hocky ball,olive,Granny Smith apple
olive,clementine,brussel sprout
crab apple,pingpong ball,peach
brussel sprout,croquet ball,basketball
watermelon,brussel sprout,billiard ball
wiffle ball,bowling ball,rubber ball
plum,walnut,crab apple
softball,plum,lemon
rubber ball,globe,olive
cherry,peach,tomato
lemon,plum,billiard ball
olive,pea,pingpong ball
radish,globe,cantaloupe
radish,softball,grapefruit
globe,blueberry,croquet ball
watermelon,cherry,tennis ball
rubber ball,globe,clementine
pumpkin,globe,MacIntosh apple
watermelon,hocky ball,basketball
cherry,marble,hocky ball
beach ball,kiwi,rubber ball
nectarine,MacIntosh apple,peach
golfball,grapefruit,volleyball
clementine,kiwi,brussel sprout
rubber ball,Granny Smith apple,onion
lime,globe,soccer ball
clementine,volleyball,olive
nectarine,rubber ball,pingpong ball
basketball,lime,peach
clementine,grapefruit,crab apple
marble,onion,lemon
basketball,croquet ball,lemon
grapefruit,orange,super ball
olive,squash ball,pingpong ball
pumpkin,globe,clementine
tennis ball,cherry,lemon
cherry,grape,bowling ball
crab apple,softball,golfball
pumpkin,beach ball,kiwi
yoga ball,cherry,tennis ball
beach ball,nectarine,yoga ball
peach,croquet ball,globe
grapefruit,crab apple,lime
beach ball,clementine,hocky ball
plum,medicine ball,crab apple
pingpong ball,grapefruit,lemon
medicine ball,softball,plum
lime,nectarine,clementine
tomato,brussel sprout,billiard ball
super ball,tennis ball,grapefruit
radish,basketball,onion
squash ball,watermelon,medicine ball
olive,tennis ball,walnut
onion,bowling ball,baseball
lemon,radish,olive
radish,olive,squash ball
olive,radish,baseball
lime,pumpkin,olive
wiffle ball,globe,baseball
lime,grapefruit,baseball
rubber ball,kiwi,orange
pingpong ball,billiard ball,cherry
rubber ball,globe,peach
baseball,marble,soccer ball
onion,grape,cherry
kiwi,lime,beach ball
beach ball,grapefruit,pumpkin
lemon,orange,nectarine
soccer ball,pea,bowling ball
hocky ball,kiwi,brussel sprout
bowling ball,MacIntosh apple,hocky ball
softball,onion,kiwi
watermelon,olive,pea
grape,squash ball,tomato
rubber ball,hocky ball,basketball
soccer ball,clementine,croquet ball
pea,lemon,grape
yoga ball,pumpkin,lime
peach,watermelon,kiwi
olive,walnut,softball
lime,blueberry,pumpkin
onion,tomato,volleyball
baseball,grape,MacIntosh apple
billiard ball,hocky ball,peach
grapefruit,marble,billiard ball
peach,volleyball,Granny Smith apple
walnut,baseball,golfball
bowling ball,MacIntosh apple,plum
pumpkin,billiard ball,grapefruit
billiard ball,medicine ball,hocky ball
squash ball,wiffle ball,medicine ball
kiwi,grapefruit,MacIntosh apple
cantaloupe,plum,peach
volleyball,medicine ball,squash ball
brussel sprout,orange,super ball
cherry,blueberry,orange
super ball,onion,Granny Smith apple
squash ball,rubber ball,baseball
tomato,bowling ball,clementine
kiwi,pea,radish
blueberry,softball,marble
blueberry,lemon,brussel sprout
blueberry,softball,bowling ball
billiard ball,pumpkin,crab apple
tomato,orange,peach
onion,squash ball,grapefruit
lime,baseball,globe
lemon,super ball,tennis ball
plum,baseball,beach ball
MacIntosh apple,wiffle ball,tennis ball
radish,lemon,squash ball
walnut,grapefruit,wiffle ball
billiard ball,rubber ball,soccer ball
medicine ball,radish,softball
orange,wiffle ball,soccer ball
yoga ball,kiwi,Granny Smith apple
squash ball,lemon,MacIntosh apple
kiwi,basketball,clementine
hocky ball,medicine ball,lemon
watermelon,marble,grapefruit
tennis ball,basketball,medicine ball
golfball,radish,lime
bowling ball,radish,clementine
yoga ball,brussel sprout,blueberry
walnut,lime,super ball
rubber ball,super ball,pumpkin
walnut,blueberry,pumpkin
tomato,marble,hocky ball
grape,grapefruit,tomato
pumpkin,beach ball,tomato
lime,super ball,tomato
walnut,MacIntosh apple,volleyball
tomato,watermelon,hocky ball
plum,MacIntosh apple,globe
globe,MacIntosh apple,Granny Smith apple
super ball,pea,radish
lime,MacIntosh apple,clementine
cherry,Granny Smith apple,pea
peach,tennis ball,volleyball
soccer ball,Granny Smith apple,squash ball
Granny Smith apple,croquet ball,peach
billiard ball,pea,yoga ball
baseball,lemon,bowling ball
volleyball,hocky ball,lemon
soccer ball,onion,lemon
MacIntosh apple,medicine ball,pumpkin
kiwi,grape,cherry
cherry,nectarine,super ball
basketball,blueberry,soccer ball
kiwi,rubber ball,cantaloupe
clementine,pea,lime
blueberry,radish,squash ball
globe,onion,baseball
MacIntosh apple,tennis ball,lime
globe,olive,wiffle ball
billiard ball,olive,walnut
globe,golfball,croquet ball
grape,plum,tennis ball
kiwi,lemon,crab apple
beach ball,MacIntosh apple,pumpkin
MacIntosh apple,plum,nectarine
wiffle ball,crab apple,yoga ball
cherry,pingpong ball,soccer ball
cantaloupe,pingpong ball,yoga ball
beach ball,basketball,rubber ball
rubber ball,yoga ball,globe
tennis ball,clementine,baseball
tennis ball,squash ball,cherry
lemon,pingpong ball,olive
bowling ball,medicine ball,brussel sprout
onion,lemon,beach ball
watermelon,softball,super ball
lime,brussel sprout,Granny Smith apple
squash ball,radish,volleyball
yoga ball,super ball,globe
hocky ball,medicine ball,rubber ball
medicine ball,plum,watermelon
radish,crab apple,squash ball
super ball,kiwi,grapefruit
walnut,lemon,pumpkin
cherry,bowling ball,kiwi
baseball,olive,medicine ball
onion,baseball,watermelon
baseball,cantaloupe,wiffle ball
cantaloupe,lime,watermelon
tomato,billiard ball,tennis ball
pumpkin,marble,hocky ball
tennis ball,crab apple,pingpong ball
crab apple,grape,hocky ball
baseball,blueberry,onion
marble,blueberry,tomato
baseball,blueberry,olive
cherry,plum,bowling ball
billiard ball,pingpong ball,olive
blueberry,watermelon,peach
peach,radish,billiard ball
baseball,volleyball,watermelon
marble,wiffle ball,soccer ball
croquet ball,grape,globe
cherry,pumpkin,blueberry
cantaloupe,grapefruit,lemon
softball,wiffle ball,cantaloupe
billiard ball,plum,cherry
billiard ball,pingpong ball,crab apple
orange,hocky ball,tennis ball
peach,rubber ball,yoga ball
peach,rubber ball,cherry
squash ball,olive,beach ball
pumpkin,MacIntosh apple,super ball
orange,squash ball,radish
peach,pea,radish
MacIntosh apple,medicine ball,peach
clementine,yoga ball,kiwi
rubber ball,croquet ball,pea
croquet ball,hocky ball,baseball
grapefruit,Granny Smith apple,watermelon
plum,crab apple,softball
brussel sprout,medicine ball,cantaloupe
basketball,blueberry,tomato
tomato,onion,lemon
brussel sprout,nectarine,Granny Smith apple
yoga ball,kiwi,marble
baseball,tomato,kiwi
brussel sprout,croquet ball,peach
soccer ball,grape,squash ball
peach,cherry,globe
walnut,olive,lime
crab apple,tennis ball,onion
medicine ball,hocky ball,Granny Smith apple
grapefruit,medicine ball,nectarine
Granny Smith apple,MacIntosh apple,blueberry
orange,cherry,billiard ball
super ball,cherry,medicine ball
grapefruit,basketball,tomato
crab apple,grape,soccer ball
globe,cherry,grape
grapefruit,squash ball,volleyball
clementine,pea,blueberry
globe,tomato,pingpong ball
pea,croquet ball,wiffle ball
golfball,croquet ball,hocky ball
watermelon,basketball,grapefruit
blueberry,lemon,Granny Smith apple
brussel sprout,tennis ball,cherry
wiffle ball,walnut,soccer ball
cantaloupe,radish,softball
grape,olive,beach ball
orange,wiffle ball,golfball
softball,yoga ball,basketball
golfball,soccer ball,squash ball
medicine ball,crab apple,olive
soccer ball,brussel sprout,beach ball
grapefruit,croquet ball,plum
wiffle ball,watermelon,pingpong ball
grape,crab apple,pingpong ball
nectarine,softball,radish
pingpong ball,clementine,golfball
Granny Smith apple,tennis ball,bowling ball
golfball,orange,squash ball
clementine,billiard ball,softball
kiwi,watermelon,plum
olive,clementine,globe
bowling ball,radish,softball
tomato,croquet ball,medicine ball
baseball,grapefruit,super ball
basketball,kiwi,onion
walnut,yoga ball,pingpong ball
nectarine,globe,tomato
grapefruit,tomato,tennis ball
pea,medicine ball,squash ball
wiffle ball,volleyball,tennis ball
hocky ball,watermelon,globe
beach ball,hocky ball,pingpong ball
tennis ball,beach ball,globe
squash ball,nectarine,lime
watermelon,basketball,clementine
lemon,grapefruit,yoga ball
globe,pumpkin,squash ball
onion,orange,bowling ball
tomato,Granny Smith apple,volleyball
globe,lemon,cherry
billiard ball,lime,radish
billiard ball,olive,radish
pea,wiffle ball,bowling ball
blueberry,yoga ball,super ball
croquet ball,lemon,onion
rubber ball,brussel sprout,baseball
kiwi,tennis ball,cantaloupe
hocky ball,MacIntosh apple,lime
soccer ball,blueberry,baseball
orange,nectarine,basketball
orange,pumpkin,brussel sprout
tomato,crab apple,brussel sprout
plum,Granny Smith apple,tomato
billiard ball,watermelon,radish
billiard ball,crab apple,golfball
tennis ball,MacIntosh apple,Granny Smith apple
volleyball,tomato,watermelon
super ball,beach ball,cantaloupe
crab apple,watermelon,hocky ball
blueberry,softball,hocky ball
globe,billiard ball,kiwi
soccer ball,tennis ball,grapefruit
peach,medicine ball,rubber ball
pea,medicine ball,walnut
grapefruit,medicine ball,squash ball
pumpkin,beach ball,tennis ball
tennis ball,grapefruit,basketball
pea,bowling ball,lime
yoga ball,beach ball,watermelon
olive,rubber ball,Granny Smith apple
peach,hocky ball,onion
kiwi,olive,grapefruit
soccer ball,marble,volleyball
peach,brussel sprout,Granny Smith apple
clementine,radish,basketball
wiffle ball,grapefruit,lemon
basketball,onion,orange
grapefruit,golfball,plum
nectarine,yoga ball,softball
pea,super ball,volleyball
peach,soccer ball,wiffle ball
rubber ball,olive,softball
rubber ball,onion,pea
crab apple,basketball,MacIntosh apple
pea,croquet ball,crab apple
yoga ball,bowling ball,soccer ball
volleyball,brussel sprout,yoga ball
hocky ball,super ball,Granny Smith apple
squash ball,olive,orange
olive,golfball,nectarine
lemon,Granny Smith apple,nectarine
